product_name,product_category,brand,manufacturer,package_size,unit,old_price,new_price,catalogue_name,catalogue_date,year,source_url
"Готовый завтрак Nesquik шоколадные шарики, 700 г",Готовый завтрак,Nesquik,Nestlé,700,г,282.34,179.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Капуччино растворимый «ЛЕОВИТ» Худеем за неделю жиросжигающий комплекс, 14 г",Капуччино,ЛЕОВИТ,,14,г,56.24,44.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Масло оливковое Filippo Berio Extra Virgin, 1 л",Масло растительное,Filippo Berio,,1000,мл,1088,799,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Масло оливковое Maestro de Oliva Extra Virgin нерафинированное, 250 мл",Масло растительное,Maestro de Oliva,,250,мл,442,249,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Масло оливковое Maestro de Oliva Extra Virgin нерафинированное, 1 л",Масло растительное,Maestro de Oliva,,1000,мл,1283,749,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Соус бальзамический Monini Balsamic Glaze, 250 г",Соус,Monini Balsamic,,250,г,656,449,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Масло оливковое Monini Extra Virgin нерафинированное с базиликом, 250 мл",Масло растительное,Monini Extra,,250,мл,754,449,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Масло оливковое Monini Extra Virgin нерафинированное, 500 мл",Масло растительное,Monini Extra,,500,мл,845,459,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Масло из виноградных косточек Monini Grapeseed Oil рафинированное, 1 л",Масло растительное,Monini Grapeseed,,1000,мл,1163,799,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Масло подсолнечно-оливковое «Благо» рафинированное, 1 л",Масло растительное,Благо,,1000,мл,197.9,139.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Соус соевый Sen Soy Терияки, 220 мл",Соус,Sen Soy,,220 мл,,105.9,69.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Соус соевый Sen Soy Premium классический, 220 мл",Соус,Sen Soy,,220 мл,,106.9,69.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Крем-соус бальзамический «СП Мирный», 220 мл",Крем-соус,СП Мирный,,220,мл,106.9,69.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Бальзамический соус «СП Мириный», 220 мл",Бальзамический,СП Мириный,,220,мл,106.9,69.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Бальзамический соус «СП Мирный» со вкусом граната, 220 мл",Бальзамический,СП Мирный,,220,мл,106.9,69.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Соус Barilla Basilico томатный с базиликом, 400 г",Соус,Barilla,,400,г,274.9,199.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Горчица «Махеевъ» Русская , 140 г",Горчица,Махеевъ,,140,г,43.9,29.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Соус барбекю «Махеевъ», 230 г",Соус,Махеевъ,,230 г,,69.9,44.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Соус кисло-сладкий «Махеевъ», 230 г",Соус,Махеевъ,,230 г,,69.9,44.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Соус терияки «Махеевъ», 230 г",Соус,Махеевъ,,230 г,,69.9,44.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Кетчуп томатный «Махеевъ» Болгарский, 500 г",Кетчуп,Махеевъ,,500,г,108.9,69.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Кетчуп томатный «Махеевъ» Русский, 500 г",Кетчуп,Махеевъ,,500,г,108.9,69.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Шоколад «Красный Октябрь» Сказочный ларец, 15 г",Шоколад,Красный Октябрь,Объединенные кондитеры,15,г,16.03,9.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Паста арахисовая Vicenta с кусочками арахиса, 65 г",Паста,Vicenta,,65,г,80.99,39.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Шоколад «Воздушный» молочный пористый, 85 г",Шоколад,Воздушный,,85,г,84.75,59.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Шоколад «Воздушный» темный пористый, 85 г",Шоколад,Воздушный,,85,г,84.75,59.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Шоколад «Воздушный» белый пористый, 85 г",Шоколад,Воздушный,,85,г,91.54,59.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Шоколад КitKat Senses Double Chocolate со вкусом капучино и карамели, 112 г",Шоколад,KitKat,,112,г,129.17,79.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Шоколад Eco botanica Light темный с фундуком без сахара, 90 г",Шоколад,Eco botanica,Объединенные кондитеры,90,г,128.72,84.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
"Шоколад Alpen Gold молочный классический, 90 г",Шоколад,Alpen Gold,,90,г,72.66,44.9,"Каталог акций «Атак»
                — Москва",с 10 по 23 марта 2022,2022,https://proshoper.ru//actions/atak/moskva/175232/
